Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-04 00:00:00-05:00,42004.66015625,42035.87109375,41647.30078125,41794.6015625,341500000,0.0,0.0
2024-11-05 00:00:00-05:00,41835.48828125,42258.83984375,41766.9609375,42221.87890625,283990000,0.0,0.0
2024-11-06 00:00:00-05:00,42850.3984375,43778.78125,42850.3984375,43729.9296875,550400000,0.0,0.0
2024-11-07 00:00:00-05:00,43718.921875,43823.1015625,43641.921875,43729.33984375,437510000,0.0,0.0
2024-11-08 00:00:00-05:00,43768.53125,44157.2890625,43733.859375,43988.98828125,454570000,0.0,0.0
2024-11-11 00:00:00-05:00,44057.6484375,44486.69921875,44057.6484375,44293.12890625,451940000,0.0,0.0
2024-11-12 00:00:00-05:00,44359.2109375,44405.73046875,43887.26953125,43910.98046875,482720000,0.0,0.0
2024-11-13 00:00:00-05:00,43880.4609375,44141.328125,43829.98046875,43958.19140625,500190000,0.0,0.0
2024-11-14 00:00:00-05:00,44032.37890625,44080.78125,43704.8203125,43750.859375,545090000,0.0,0.0
2024-11-15 00:00:00-05:00,43587.9296875,43647.53125,43350.4296875,43444.98828125,664320000,0.0,0.0
2024-11-18 00:00:00-05:00,43431.890625,43505.66015625,43297.5703125,43389.6015625,527180000,0.0,0.0
2024-11-19 00:00:00-05:00,43243.26953125,43380.96875,42938.87109375,43268.94140625,497970000,0.0,0.0
2024-11-20 00:00:00-05:00,43296.05078125,43465.76953125,43074.859375,43408.46875,559010000,0.0,0.0
2024-11-21 00:00:00-05:00,43538.69921875,44020.30859375,43345.578125,43870.3515625,712120000,0.0,0.0
2024-11-22 00:00:00-05:00,43871.62890625,44323.94921875,43871.62890625,44296.51171875,533010000,0.0,0.0
2024-11-25 00:00:00-05:00,44385.48828125,44815.671875,44385.48828125,44736.5703125,826660000,0.0,0.0
2024-11-26 00:00:00-05:00,44614.890625,44903.01171875,44426.66015625,44860.30859375,476170000,0.0,0.0
2024-11-27 00:00:00-05:00,44837.75,45003.05859375,44690.23046875,44722.05859375,451360000,0.0,0.0
2024-11-29 00:00:00-05:00,44760.05078125,45071.2890625,44760.05078125,44910.6484375,319210000,0.0,0.0
2024-12-02 00:00:00-05:00,44925.859375,45001.66015625,44710.16015625,44782.0,439740000,0.0,0.0
2024-12-03 00:00:00-05:00,44769.578125,44914.6796875,44574.78125,44705.53125,429130000,0.0,0.0
2024-12-04 00:00:00-05:00,44941.05078125,45073.62890625,44799.73828125,45014.0390625,554420000,0.0,0.0
2024-12-05 00:00:00-05:00,45038.44140625,45059.94140625,44747.140625,44765.7109375,457340000,0.0,0.0
2024-12-06 00:00:00-05:00,44824.2890625,44923.73828125,44596.4609375,44642.51953125,466910000,0.0,0.0
2024-12-09 00:00:00-05:00,44637.96875,44728.51171875,44382.828125,44401.9296875,503920000,0.0,0.0
2024-12-10 00:00:00-05:00,44291.5703125,44470.83984375,44186.66015625,44247.828125,482660000,0.0,0.0
2024-12-11 00:00:00-05:00,44300.41015625,44376.1796875,44135.73828125,44148.55859375,512650000,0.0,0.0
2024-12-12 00:00:00-05:00,44168.66015625,44208.6015625,43903.26953125,43914.12109375,396050000,0.0,0.0
2024-12-13 00:00:00-05:00,43929.1484375,44054.23046875,43790.48046875,43828.05859375,455380000,0.0,0.0
2024-12-16 00:00:00-05:00,43825.76171875,43951.578125,43686.8515625,43717.48046875,579350000,0.0,0.0
2024-12-17 00:00:00-05:00,43656.46875,43656.46875,43336.21875,43449.8984375,593670000,0.0,0.0
2024-12-18 00:00:00-05:00,43459.71875,43688.96875,42300.0390625,42326.87109375,627570000,0.0,0.0
2024-12-19 00:00:00-05:00,42464.12890625,42787.8515625,42334.12890625,42342.23828125,560200000,0.0,0.0
2024-12-20 00:00:00-05:00,42296.26171875,43216.03125,42146.328125,42840.26171875,1121300000,0.0,0.0
2024-12-23 00:00:00-05:00,42800.48828125,42957.7890625,42516.87109375,42906.94921875,449390000,0.0,0.0
2024-12-24 00:00:00-05:00,42916.48046875,43297.6484375,42871.76171875,43297.03125,230410000,0.0,0.0
2024-12-26 00:00:00-05:00,43201.8515625,43373.98046875,43115.08984375,43325.80078125,270350000,0.0,0.0
2024-12-27 00:00:00-05:00,43142.37109375,43238.8515625,42761.55859375,42992.2109375,376960000,0.0,0.0
2024-12-30 00:00:00-05:00,42863.859375,42863.859375,42263.51171875,42573.73046875,383300000,0.0,0.0
2024-12-31 00:00:00-05:00,42636.69921875,42779.69140625,42421.2890625,42544.21875,359210000,0.0,0.0
2025-01-02 00:00:00-05:00,42660.08984375,42905.08984375,42174.80078125,42392.26953125,459850000,0.0,0.0
2025-01-03 00:00:00-05:00,42495.76171875,42782.76171875,42436.921875,42732.12890625,455810000,0.0,0.0
2025-01-06 00:00:00-05:00,42835.51953125,43115.30859375,42611.16015625,42706.55859375,557040000,0.0,0.0
2025-01-07 00:00:00-05:00,42809.7109375,42931.5390625,42380.75,42528.359375,621630000,0.0,0.0
2025-01-08 00:00:00-05:00,42542.1015625,42656.21875,42327.7890625,42635.19921875,463430000,0.0,0.0
2025-01-10 00:00:00-05:00,42540.2890625,42540.2890625,41877.30078125,41938.44921875,543810000,0.0,0.0
2025-01-13 00:00:00-05:00,41924.6796875,42319.6015625,41844.890625,42297.12109375,500190000,0.0,0.0
2025-01-14 00:00:00-05:00,42366.421875,42544.5703125,42157.03125,42518.28125,454650000,0.0,0.0
2025-01-15 00:00:00-05:00,42927.76171875,43323.48828125,42927.76171875,43221.55078125,479110000,0.0,0.0
2025-01-16 00:00:00-05:00,43290.25,43294.80859375,43081.75,43153.12890625,504270000,0.0,0.0
2025-01-17 00:00:00-05:00,43312.55078125,43653.25,43312.55078125,43487.828125,554870000,0.0,0.0
2025-01-21 00:00:00-05:00,43528.6484375,44050.12890625,43528.6484375,44025.80859375,592210000,0.0,0.0
2025-01-22 00:00:00-05:00,44178.05859375,44208.33984375,44042.109375,44156.73046875,588430000,0.0,0.0
2025-01-23 00:00:00-05:00,44113.55078125,44565.26171875,44113.55078125,44565.0703125,444180000,0.0,0.0
2025-01-24 00:00:00-05:00,44533.75,44545.51953125,44332.21875,44424.25,532230000,0.0,0.0
2025-01-27 00:00:00-05:00,44148.83984375,44727.8515625,44026.26953125,44713.578125,1230150000,0.0,0.0
2025-01-28 00:00:00-05:00,44756.359375,44976.3515625,44621.9609375,44850.3515625,915110000,0.0,0.0
2025-01-29 00:00:00-05:00,44819.55078125,44962.578125,44579.1015625,44713.51953125,695190000,0.0,0.0
2025-01-30 00:00:00-05:00,44548.69140625,45008.75,44548.69140625,44882.12890625,714080000,0.0,0.0
2025-01-31 00:00:00-05:00,45054.359375,45054.359375,44507.21875,44544.66015625,768530000,0.0,0.0
2025-02-03 00:00:00-05:00,44268.1484375,44594.5390625,43879.05859375,44421.91015625,712890000,0.0,0.0
2025-02-04 00:00:00-05:00,44469.4609375,44597.7109375,44328.51953125,44556.0390625,561360000,0.0,0.0
2025-02-05 00:00:00-05:00,44563.62890625,44886.87890625,44352.98828125,44873.28125,552040000,0.0,0.0
2025-02-06 00:00:00-05:00,44949.19140625,44966.62890625,44545.26953125,44747.62890625,542250000,0.0,0.0
2025-02-07 00:00:00-05:00,44762.5703125,44857.109375,44279.78125,44303.3984375,552510000,0.0,0.0
2025-02-10 00:00:00-05:00,44396.921875,44622.19140625,44301.421875,44470.41015625,494600000,0.0,0.0
2025-02-11 00:00:00-05:00,44401.37890625,44640.6015625,44319.51171875,44593.6484375,453440000,0.0,0.0
2025-02-12 00:00:00-05:00,44357.69921875,44467.2109375,44104.48046875,44368.55859375,444470000,0.0,0.0
2025-02-13 00:00:00-05:00,44425.94140625,44768.26171875,44366.62109375,44711.4296875,513960000,0.0,0.0
2025-02-14 00:00:00-05:00,44720.98828125,44769.05078125,44498.9609375,44546.078125,474570000,0.0,0.0
