Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-05 00:00:00+01:00,1.1080454587936401,1.112112045288086,1.1075178384780884,1.1080454587936401,0,0.0,0.0
2024-09-06 00:00:00+01:00,1.1111111640930176,1.1149640083312988,1.1067211627960205,1.1111111640930176,0,0.0,0.0
2024-09-09 00:00:00+01:00,1.1087212562561035,1.109139323234558,1.10349702835083,1.1087212562561035,0,0.0,0.0
2024-09-10 00:00:00+01:00,1.1037527322769165,1.1050333976745605,1.101624846458435,1.1037527322769165,0,0.0,0.0
2024-09-11 00:00:00+01:00,1.1020983457565308,1.1054977178573608,1.100279450416565,1.1020983457565308,0,0.0,0.0
2024-09-12 00:00:00+01:00,1.1010911464691162,1.1047526597976685,1.1006548404693604,1.1010911464691162,0,0.0,0.0
2024-09-13 00:00:00+01:00,1.1077877283096313,1.1102476119995117,1.1073951721191406,1.1077877283096313,0,0.0,0.0
2024-09-16 00:00:00+01:00,1.1088441610336304,1.1135361194610596,1.1087088584899902,1.1088441610336304,0,0.0,0.0
2024-09-17 00:00:00+01:00,1.1129536628723145,1.1146159172058105,1.1113086938858032,1.1129536628723145,0,0.0,0.0
2024-09-18 00:00:00+01:00,1.1123099327087402,1.1140819787979126,1.110913634300232,1.1123099327087402,0,0.0,0.0
2024-09-19 00:00:00+01:00,1.1114816665649414,1.118067979812622,1.107051968574524,1.1114816665649414,0,0.0,0.0
2024-09-20 00:00:00+01:00,1.1161960363388062,1.1181679964065552,1.1137346029281616,1.1161960363388062,0,0.0,0.0
2024-09-23 00:00:00+01:00,1.1160838603973389,1.1168192625045776,1.1084877252578735,1.1160838603973389,0,0.0,0.0
2024-09-24 00:00:00+01:00,1.1111727952957153,1.1163455247879028,1.1103955507278442,1.1111727952957153,0,0.0,0.0
2024-09-25 00:00:00+01:00,1.1191190481185913,1.1212396621704102,1.1141688823699951,1.1191190481185913,0,0.0,0.0
2024-09-26 00:00:00+01:00,1.1131023168563843,1.118956208229065,1.112681269645691,1.1131023168563843,0,0.0,0.0
2024-09-27 00:00:00+01:00,1.117717981338501,1.1199839115142822,1.1126564741134644,1.117717981338501,0,0.0,0.0
